ID,Area (int), Perimeter (float), MajorAxisLength (float), MinorAxisLength (float), AspectRation (float), Eccentricity (float), ConvexArea (float), EquivDiameter (float), Extent (float), Solidity (float), roundness (float), Compactness (float), ShapeFactor1 (float), ShapeFactor2 (float), ShapeFactor3 (float), ShapeFactor4 (float),class
930,66547,1044.703,366.5646537864,233.6356675699,1.5689584454,0.7705616176,68580,291.0846474541,0.7495382051,0.9703557889,0.7662185504,0.7940881491,0.0055083573,0.0013510665,0.6305759886,0.9893475227,BARBUNYA
931,36587,705.861,248.4867776436,187.7498487075,1.3234992164,0.6550646944,36985,215.8333042494,0.7517052926,0.9892388806,0.9227802488,0.8685907005,0.0067916686,0.0023846077,0.7544498049,0.9985137256,SEKER
932,41143,767.082,283.162711696,186.6655260486,1.5169523676,0.7519532117,41815,228.8774663199,0.7851417885,0.983929212,0.8786627917,0.8082895694,0.0068824031,0.0018121234,0.6533320281,0.9910735668,SIRA
933,76451,1067.247,409.9783474468,241.1334311975,1.7002136345,0.8087435869,78071,311.9942891057,0.7530040974,0.9792496574,0.8434573928,0.7610018701,0.005362629,0.0011094313,0.5791238463,0.9846342595,CALI
934,74795,1034.077,393.3613252531,243.1153263897,1.618002991,0.7861420693,75468,308.5967461728,0.802435361,0.991082313,0.8789753042,0.7845121682,0.0052591928,0.0012288464,0.6154593421,0.9958150564,CALI
935,40232,746.036,272.0725938205,188.9822625736,1.439672645,0.7193938961,40685,226.3293471112,0.7775200989,0.9888656753,0.9083681891,0.8318711706,0.0067625918,0.00199764,0.6920096445,0.9962673553,SIRA
936,51806,864.849,328.5508406877,201.6734596836,1.6291228464,0.7894403744,52374,256.8296086018,0.6906361649,0.9891549242,0.8703808959,0.7817043112,0.0063419457,0.001460738,0.6110616301,0.9954944622,SIRA
937,82477,1259.908,416.7420733192,253.6238754228,1.6431500095,0.7934870302,85026,324.0570596841,0.6856285434,0.9700209348,0.6529276382,0.777596217,0.0050528277,0.0011395432,0.6046558767,0.9935403096,BARBUNYA
938,59349,970.156,389.8542498292,195.674781281,1.9923581735,0.8649153356,60182,274.8917855093,0.8050596853,0.9861586521,0.7923920722,0.7051142462,0.0065688428,0.0010016283,0.4971861002,0.9905727906,HOROZ
939,76546,1124.781,410.3366506888,238.4400651423,1.7209215676,0.8138435826,77760,312.1880750306,0.7888575139,0.9843878601,0.7603200129,0.7608096291,0.0053606544,0.0011079026,0.5788312918,0.996123254,BARBUNYA
940,27501,607.532,224.8741739005,156.2300700585,1.439378308,0.7192567254,27805,187.1239180857,0.7208650066,0.9890667146,0.9363108023,0.8321272063,0.0081769453,0.002418409,0.6924356874,0.9966769081,DERMASON
941,33168,680.621,234.3155480077,180.5827539282,1.297552191,0.6372200519,33542,205.5013606276,0.7612402745,0.9888498003,0.8997429642,0.8770282739,0.0070645064,0.0025781962,0.7691785933,0.998049369,SEKER
942,69833,1017.734,388.5455471823,230.6091543379,1.684866103,0.8048199973,70911,298.184736577,0.7969074518,0.9847978452,0.8472313092,0.7674383061,0.0055639246,0.0011905151,0.5889615537,0.9923213578,CALI
943,54810,874.836,328.4743517092,213.0700616846,1.5416260225,0.7610734162,55365,264.1708906124,0.7540446841,0.9899756164,0.8999458398,0.8042359753,0.0059929639,0.0015465195,0.646795504,0.9971167802,SIRA
944,48788,864.715,356.6781639932,175.2074713238,2.0357474558,0.8710355025,49393,249.2364558176,0.7637206099,0.9877513008,0.8199302209,0.6987712761,0.0073107765,0.0010751856,0.4882812963,0.9940174067,HOROZ
945,30034,642.312,242.208060951,158.1441183513,1.5315654068,0.7574210712,30360,195.5517233025,0.7550784393,0.9892621871,0.914810138,0.8073708304,0.0080644623,0.0021137197,0.6518476578,0.9983473232,DERMASON
946,38688,760.889,294.4626318032,168.8962730085,1.7434525141,0.8191533616,39324,221.9438926997,0.7157287157,0.9838266707,0.8397374692,0.7537251547,0.0076112136,0.0015152549,0.5681016088,0.9904581781,SIRA
947,51118,873.417,337.3899232784,193.8206143846,1.7407329161,0.818525169,51680,255.1185196096,0.6611055068,0.989125387,0.842054956,0.7561533466,0.0066002176,0.0013309984,0.5717678836,0.9952951754,SIRA
948,86145,1130.325,429.0970508578,256.1645592864,1.6750835949,0.8022523,87086,331.1845717741,0.7880653542,0.9891945893,0.8472923258,0.7718174038,0.0049811022,0.0010903439,0.5957021048,0.9978508232,BARBUNYA
949,30196,649.25,249.2407933212,155.0719392489,1.6072591504,0.7828764463,30558,196.078405983,0.7868459454,0.988153675,0.9001924458,0.7867027037,0.0082540997,0.0019502579,0.618901144,0.9947345269,DERMASON
950,44944,789.925,292.1302109857,196.9045114326,1.4836135996,0.7387040184,45374,239.2163834242,0.8156213705,0.9905232071,0.9051277254,0.8188690332,0.0064998712,0.0018027782,0.6705464935,0.9948318969,SIRA
951,76127,1050.11,405.5025491253,240.3675729596,1.6870102075,0.8053757386,76860,311.3324699129,0.7064954108,0.9904631798,0.8675189917,0.767769452,0.0053266587,0.0011417156,0.5894699314,0.9944417912,CALI
952,77054,1073.039,407.4000036354,242.4180322148,1.6805680663,0.8036983865,78024,313.2222850948,0.7103846296,0.9875679278,0.8409574821,0.7688323081,0.0052872012,0.0011395466,0.5911031179,0.9933890238,CALI
953,34733,670.564,228.3272478148,193.8600235946,1.1777943878,0.5283211302,35019,210.2936734837,0.7778076363,0.9918330049,0.9706701895,0.9210187373,0.0065737842,0.002917891,0.8482755145,0.9990941404,SEKER
954,22416,559.918,213.2098014801,133.9332071442,1.5919114163,0.7780715544,22648,168.9406334627,0.7166240409,0.9897562699,0.8985021559,0.7923680445,0.0095115008,0.0023127922,0.6278471179,0.9994769947,DERMASON
955,76856,1086.973,423.9872826539,235.6774208297,1.7990152861,0.8312761599,78926,312.8195940956,0.7510162602,0.9737729012,0.8174291648,0.7378041911,0.0055166452,0.0010083685,0.5443550243,0.9793030098,CALI
956,41780,744.211,257.1975540646,207.0124766487,1.2424253757,0.5934412426,42194,230.6424682903,0.7630771479,0.9901881784,0.9479515255,0.8967521839,0.006155997,0.0024556583,0.8041644793,0.9991143552,SEKER
957,96427,1184.426,463.279480837,268.9414977771,1.7226031857,0.8142483067,98705,350.3921654092,0.7347322864,0.9769211286,0.8637591378,0.7563299906,0.0048044581,0.0009697716,0.5720350548,0.9853894077,CALI
958,32038,675.473,239.9630490574,170.6138357506,1.4064688717,0.7031915534,32573,201.9704149974,0.7472594113,0.9835753538,0.882387349,0.8416729817,0.007489951,0.0023186344,0.7084134081,0.9963614068,DERMASON
959,39070,715.415,251.9733742003,197.7267640418,1.2743513779,0.6198593566,39403,223.0369229809,0.7691550516,0.9915488668,0.959261892,0.8851606789,0.0064492801,0.00244219,0.7835094275,0.9984663186,SEKER
960,43303,762.695,265.1642831623,208.4373741368,1.2721532511,0.6181389944,43727,234.8086284736,0.7495759044,0.9903034738,0.9354617846,0.8855213292,0.0061234622,0.0023225919,0.7841480244,0.9975564586,SEKER
961,47665,842.141,339.7216350644,179.3429928003,1.8942565291,0.8492993229,48157,246.3512997729,0.6564070784,0.9897834167,0.8445781429,0.7251563467,0.0071272765,0.00121571,0.5258517271,0.9960980675,HOROZ
962,41643,768.91,294.5045375703,180.9805968768,1.6272713355,0.7888968289,42233,230.2640101306,0.8089160839,0.9860298818,0.8851173518,0.7818691421,0.0070721259,0.0016302944,0.6113193553,0.9947824638,SIRA
963,52426,861.757,325.2973518325,206.0081104481,1.5790511894,0.7739131944,52940,258.3618709723,0.6814412353,0.9902908954,0.8871293494,0.7942329365,0.006204886,0.0015230184,0.6308059574,0.9960748973,SIRA
964,30501,651.07,244.9141178364,158.915177368,1.5411625365,0.760907107,30878,197.0661801375,0.7600927033,0.98779066,0.9042084755,0.8046338116,0.0080297078,0.0020762164,0.6474355707,0.9978034463,DERMASON
965,33485,676.777,246.015843701,173.6391453014,1.4168224756,0.7084064426,33895,206.4810551975,0.7299659923,0.9879038206,0.9186899922,0.8392998276,0.0073470463,0.002248853,0.7044242006,0.9980440397,DERMASON
966,60353,950.902,344.2840280828,224.5974163007,1.5328939832,0.7579085301,61174,277.2071901005,0.78564176,0.9865792657,0.8387590228,0.8051700558,0.0057045056,0.0014789321,0.6482988187,0.9937733586,BARBUNYA
967,39876,753.637,281.148158109,181.4152149409,1.5497496073,0.763958374,40552,225.3257643632,0.7509887378,0.9833300454,0.8822608889,0.8014484814,0.0070505607,0.0017943446,0.6423196683,0.9954346537,SIRA
968,31870,659.448,245.5347346303,165.481143963,1.4837626134,0.7387657788,32159,201.4401754634,0.7836242931,0.9910134022,0.9209388976,0.8204141698,0.007704259,0.0021529961,0.67307941,0.9986900643,DERMASON
969,26811,607.041,227.1015317946,151.1946270001,1.5020476342,0.7461678687,27130,184.7615366733,0.7369506061,0.9882417987,0.9142960161,0.8135635864,0.0084704611,0.002289037,0.661885709,0.9941838634,DERMASON
970,44924,817.215,282.1488205724,203.1618504048,1.3887883971,0.6939200063,45772,239.1631520692,0.79427157,0.9814733898,0.8453092543,0.847648952,0.006280581,0.0020000631,0.7185087458,0.9978566094,BARBUNYA
971,47705,803.672,283.6167927106,214.376456539,1.3229847964,0.6547256721,48140,246.4546458917,0.7785393717,0.9909638554,0.9281455542,0.8689705695,0.0059452215,0.0020910676,0.7551098507,0.9989988521,SEKER
972,49613,870.384,329.6735751366,196.4513832719,1.6781433128,0.8030611229,51012,251.3349031331,0.6428053173,0.9725750804,0.822969149,0.7623750342,0.0066449031,0.0013846598,0.5812156928,0.9753632282,HOROZ
973,34192,682.345,244.6212610916,179.0717036169,1.3660520124,0.6812653609,34637,208.6494824187,0.7072060892,0.987152467,0.9228398539,0.8529490915,0.007154342,0.0023358336,0.7275221528,0.9938331008,DERMASON
974,37185,714.722,262.0844954467,181.2358952285,1.4460959575,0.7223601454,37576,217.5900100441,0.6998080397,0.989594422,0.9147519607,0.8302284714,0.0070481241,0.0020655885,0.6892793148,0.9967640307,DERMASON
975,32131,663.45,242.5844506283,169.1960022157,1.4337481232,0.7166114726,32562,202.2633427289,0.7941423628,0.9867637123,0.9173133401,0.8337852744,0.0075498569,0.002250792,0.6951978838,0.9967386611,DERMASON
976,46597,808.28,306.1098039996,194.3879032504,1.5747368992,0.7724901755,47143,243.5757440018,0.7306811767,0.9884182169,0.8962809284,0.7957136322,0.0065693028,0.0016245244,0.6331601845,0.9970607056,SIRA
977,30671,657.835,245.2232570524,159.5048584035,1.5374030579,0.7595512023,31054,197.6145998568,0.7512982559,0.9876666452,0.8906433864,0.8058558647,0.0079952808,0.0020799025,0.6494036747,0.9983951952,DERMASON
978,48166,864.078,358.8214896841,171.4030525539,2.0934369857,0.8785320789,48828,247.6425971268,0.7196473928,0.9864422053,0.8106708363,0.6901554234,0.0074496842,0.0010425701,0.4763145084,0.9971344087,HOROZ
979,50545,858.245,325.3806656397,198.9610812267,1.6353985595,0.791266272,51199,253.6846325433,0.8151104661,0.987226313,0.8623141268,0.7796549068,0.0064374452,0.0014672461,0.6078617737,0.9940962691,SIRA
980,50547,854.246,325.3991089922,198.7428883601,1.6372868065,0.7918107299,51228,253.6896514794,0.6977004196,0.9867064886,0.8704410041,0.7796261405,0.0064375553,0.0014670547,0.607816919,0.9951706223,SIRA
981,65271,976.35,363.5962750655,231.9263575071,1.5677229573,0.7701458723,66871,288.280450819,0.796959707,0.9760733352,0.8604369839,0.7928586473,0.0055705639,0.0013578819,0.6286248346,0.9855095848,CALI
982,57391,921.48,362.5686077519,203.7016423367,1.7799002678,0.8272532347,58763,270.319238516,0.7493275885,0.9766519749,0.8493404909,0.7455671361,0.0063175168,0.0012041295,0.5558703544,0.9893937927,CALI
983,54791,928.894,359.0948723009,195.4989269599,1.8368124976,0.8388118728,55671,264.1250989504,0.8000788528,0.9841928473,0.7979703885,0.7355301324,0.0065539025,0.0011832639,0.5410045756,0.9937239657,HOROZ
984,35581,689.104,244.2151448826,186.3530105481,1.3104974487,0.6463170083,35915,212.8453340837,0.7918326472,0.9907002645,0.9415827034,0.8715484627,0.0068636392,0.0024428701,0.7595967228,0.9954495673,DERMASON
985,31658,655.92,243.3516976372,166.2049189786,1.4641666392,0.7304348592,31963,200.7690651152,0.7126809392,0.9904577167,0.9246802718,0.825016086,0.0076868942,0.0021967485,0.6806515422,0.996587281,DERMASON
986,42065,761.073,279.4033065443,192.1554855857,1.4540480366,0.7259616457,42566,231.4277888441,0.7407766135,0.9882300428,0.9125950885,0.8282929494,0.0066421801,0.0019285294,0.68606921,0.9975775878,SIRA
987,73608,1062.467,391.5904484395,240.2026181059,1.6302505423,0.7897703407,74612,306.1382308841,0.7346987663,0.9865437195,0.8194151364,0.7817816602,0.0053199441,0.0012258258,0.6111825642,0.9963807067,BARBUNYA
988,43279,843.066,336.2804457303,164.6671346973,2.0421831372,0.8719066951,43813,234.7435499787,0.6145664707,0.9878118367,0.7651805663,0.698058876,0.0077700604,0.0011380789,0.4872861944,0.9951276492,HOROZ
989,41267,739.795,243.4433928024,216.1715350963,1.1261584125,0.4598926111,41734,229.2221112646,0.7740658764,0.9888100829,0.9475234751,0.9415827993,0.0058992268,0.0028602825,0.8865781679,0.9984274622,SEKER
990,34934,687.791,230.1591985707,193.7172104804,1.1881195171,0.5399982066,35445,210.9012808301,0.7570648405,0.9855832981,0.9279940736,0.916327838,0.0065884009,0.0028652552,0.8396567068,0.997612521,SEKER
991,77361,1078.14,400.4973813214,247.4276089028,1.6186446739,0.7863346311,78594,313.8456378863,0.7038577018,0.9843117795,0.8363375974,0.7836396754,0.0051769933,0.0012042677,0.6140911408,0.9939953544,CALI
992,48192,837.335,315.0764500135,195.9413112998,1.6080143994,0.7831085964,48921,247.7094268288,0.6833030853,0.985098424,0.8637465479,0.7861883261,0.0065379409,0.0015407321,0.6180920841,0.9939009714,SIRA
993,38253,754.503,292.3137852244,167.5594087234,1.7445381758,0.8194031816,38857,220.6926195068,0.808560558,0.9844558252,0.8444101066,0.7549853297,0.0076415911,0.0015315021,0.570002848,0.9943917287,HOROZ
994,66306,1026.124,388.0393095886,221.1541359129,1.7546102314,0.8216952289,68370,290.5570877697,0.6841241836,0.9698113208,0.7913397883,0.7487826119,0.0058522503,0.0011348165,0.5606753999,0.9837667932,CALI
995,34861,699.286,257.1596389718,172.8389870631,1.4878566656,0.7404533534,35324,210.6808101584,0.7186353329,0.9868927641,0.895859777,0.8192607946,0.0073767144,0.0020498941,0.6711882495,0.9986319109,DERMASON
996,45582,796.917,301.8024792476,192.9652767143,1.5640248048,0.7688941853,46061,240.9082915304,0.7285543035,0.9896007468,0.9019387752,0.7982316518,0.006621089,0.0016581544,0.63717377,0.9965555812,SIRA
997,47160,817.827,311.8671937502,193.7855649541,1.6093417166,0.7835156321,47702,245.0428063211,0.8075342466,0.988637793,0.8860551857,0.7857280638,0.00661296,0.0015547649,0.6173685903,0.9935570269,SIRA
998,62075,991.584,336.6106270958,237.7725893624,1.4156830609,0.7078400066,63581,281.1340334066,0.7159663672,0.9763136786,0.7933550149,0.8351906053,0.005422644,0.001627546,0.6975433472,0.9875003009,BARBUNYA
999,54556,922.518,360.0302632528,197.882071846,1.8194183025,0.8354106899,56503,263.5580706459,0.7881195556,0.9655416527,0.8055688922,0.7320442128,0.006599279,0.0011690296,0.5358887295,0.9750057625,HOROZ
1000,32466,674.691,249.1401469317,166.3696338116,1.4975097391,0.7443629238,32849,203.3150143481,0.7225585329,0.9883405888,0.896249269,0.8160668477,0.0076738787,0.0020994118,0.6659651,0.9972892231,DERMASON
1001,23947,577.697,221.971135386,138.0963479026,1.6073642696,0.7829087818,24185,174.6146253261,0.7846330275,0.9901591896,0.9016972678,0.7866546478,0.0092692669,0.002189584,0.6188255349,0.9946780539,DERMASON
1002,40390,729.154,258.9370127594,199.1531788783,1.3001902064,0.6391065144,40689,226.7733344374,0.7426816711,0.9926515766,0.9546522314,0.8757857056,0.0064109189,0.0023264378,0.7670006022,0.9972466713,DERMASON
1003,24171,569.727,207.6817145234,148.381713141,1.3996449436,0.6996692307,24478,175.4293961564,0.728612769,0.9874581257,0.9357737947,0.8447031389,0.0085921855,0.0026983597,0.7135233929,0.9986794091,DERMASON
1004,45853,810.087,311.3176751412,189.2510026859,1.6449988149,0.7940111659,46642,241.6233698232,0.7972493654,0.9830839158,0.878039985,0.776131229,0.0067894723,0.0015196949,0.6023796847,0.9909138674,SIRA
1005,198209,1672.222,617.134207051,412.1567576652,1.4973288575,0.7442905468,200587,502.3619580765,0.7867621958,0.988144795,0.8907285422,0.8140238417,0.0031135529,0.0008433047,0.6626348149,0.9921822303,BOMBAY
1006,80933,1114.025,377.1125477569,274.9796706675,1.3714197375,0.6843311498,82222,321.009495302,0.7173957364,0.9843229306,0.8194937184,0.8512299503,0.0046595647,0.0015090815,0.7245924284,0.9937203579,BARBUNYA
1007,73065,1034.349,405.15194783,231.6387309756,1.7490682414,0.820439759,74003,305.0069627665,0.6723443021,0.9873248382,0.8581931719,0.7528211685,0.0055450893,0.0010986405,0.5667397117,0.9912664308,CALI
1008,43514,792.22,300.3497745784,185.1161293484,1.6224938131,0.7874839416,43961,235.380002442,0.6884690842,0.9898318965,0.8712589793,0.7836862963,0.0069023711,0.0016060057,0.6141642111,0.9964776327,SIRA
1009,37430,699.619,245.2613149811,194.8503786975,1.2587161319,0.6073160844,37742,218.3056484827,0.7368980588,0.9917333475,0.9609626328,0.8900940962,0.0065525331,0.0025370713,0.7922675,0.9972398831,SEKER
1010,43864,799.411,303.4301738484,184.3547837074,1.6459034463,0.7942668598,44336,236.3247329212,0.7327764784,0.9893540238,0.8625372445,0.7788438767,0.0069175217,0.0015701167,0.6065977843,0.9984013838,SIRA
1011,29860,649.63,244.2634777663,155.8535007329,1.5672633378,0.7699909007,30257,194.9844424712,0.7909514728,0.9868790693,0.8891346238,0.7982545907,0.0081802906,0.002048869,0.6372103916,0.9986764852,DERMASON
1012,37800,726.658,280.3828687195,172.4063530503,1.6262908168,0.788608075,38201,219.3819837429,0.8169793378,0.9895028926,0.8995836334,0.7824371894,0.0074175362,0.0017148944,0.6122079553,0.9956281756,DERMASON
1013,70466,1051.738,379.7271200116,238.2954750711,1.5935137665,0.7785811008,71737,299.5331329908,0.7798362107,0.9822825041,0.800523992,0.7888115365,0.0053887991,0.0012869592,0.6222236401,0.9915219364,BARBUNYA
1014,54150,940.116,383.1908233679,181.1120781509,2.1157662552,0.8812545247,54872,262.5755535982,0.7746116213,0.9868421053,0.7699197084,0.6852344513,0.0070764695,0.0009623946,0.4695462533,0.9934501179,HOROZ
1015,33956,689.029,254.5249339908,170.1985613771,1.4954587861,0.743540312,34327,207.9281654347,0.7774877501,0.9891921811,0.8987758345,0.8169265076,0.0074957278,0.002059328,0.6673689189,0.9980227133,DERMASON
1016,40873,730.159,241.9972030143,215.1844934977,1.1246033535,0.4575140363,41202,228.125228574,0.7663304335,0.9920149507,0.963410763,0.942677129,0.0059207106,0.0028840679,0.8886401696,0.9993677148,SEKER
1017,36428,715.984,253.6303369256,183.4350627238,1.3826709745,0.6905990113,36848,215.3638087879,0.7197929222,0.9886018237,0.8929734721,0.8491247987,0.0069625106,0.002232707,0.7210129238,0.9969236419,DERMASON
1018,63512,1022.604,358.4412686437,226.3641303374,1.5834720285,0.7753566325,64721,284.3694603245,0.6967472986,0.9813198189,0.7632216452,0.7933502228,0.0056436779,0.0013791191,0.629404576,0.9966445406,BARBUNYA
1019,68841,991.351,371.98410573,236.2008464679,1.5748635591,0.772532157,69365,296.0592567361,0.8013712982,0.9924457579,0.8802421006,0.7958922227,0.0054035256,0.0013374391,0.6334444302,0.9975885499,CALI
1020,73664,1072.943,383.126162643,245.8605847693,1.5583065622,0.7669371215,74759,306.254661717,0.7952670899,0.9853529341,0.8041033292,0.7993572133,0.0052009959,0.001309875,0.6389719545,0.9957141897,BARBUNYA
1021,51382,856.906,328.1494831492,201.0688447529,1.6320255063,0.7902880364,52311,255.7764537396,0.7842185592,0.9822408289,0.8793352869,0.7794510334,0.0063864677,0.0014541052,0.6075439134,0.9915271629,SIRA
